system   D            wsystem.c:583  maybe_parent_dir                 [   0.00080] Also searching C:\Users\Aleksandra\Desktop\OLKA\snake-gra\Project3\
dtor     D               dtor.c:184  _al_register_destructor          [   1.51128] added dtor for object 07D9DF90, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.51308] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.51316] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.51858] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.51872] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.52101] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.52110] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.52115] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.52119] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.52124] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.52128] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.52133] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.52138] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.52143] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   1.52148] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   1.52152] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   1.52157] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   1.52162] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   1.52227] added dtor for object 07D9EC90, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.52405] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.52412] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.52907] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.52918] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.53166] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.53175] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.53181] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.53185] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.53190] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.53194] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.53199] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.53203] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.53207] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   1.53212] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   1.53216] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   1.53221] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   1.53226] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   1.53292] added dtor for object 07D9D290, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.53560] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.53574] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.54097] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.54112] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.54413] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.54422] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.54429] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.54434] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.54438] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.54443] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.54447] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.54451] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.54457] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   1.54463] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   1.54471] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   1.54481] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   1.54488] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   1.54569] added dtor for object 07D9DB90, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.54792] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.54822] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.55481] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.55496] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.55810] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.55821] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.55827] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.55833] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.55839] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.55845] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.55851] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.55857] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.55863] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   1.55869] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   1.55875] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   1.55884] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   1.55890] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   1.55974] added dtor for object 07D9D390, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.56167] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.56175] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.56735] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.56748] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.57102] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.57114] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.57121] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.57128] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.57134] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.57140] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.57144] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.57149] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.57153] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   1.57158] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   1.57163] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   1.57168] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   1.57174] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   1.57250] added dtor for object 07D9CE90, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.57437] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.57446] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.57949] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.57965] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.58243] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.58253] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.58260] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.58267] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.58273] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.58282] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.58290] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.58296] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.58303] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   1.58309] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   1.58316] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   1.58323] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   1.58332] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   1.58411] added dtor for object 07D9CF90, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.58557] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.58566] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.58940] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.58948] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.59134] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.59140] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.59143] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.59146] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.59149] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.59151] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.59154] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.59157] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   1.59160] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   1.59162] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   1.59165] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   1.59169] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   1.59171] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   1.59218] added dtor for object 07D9DC90, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.59345] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   1.59351] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   1.59769] _al_d3d_sync_bitmap (system) ref count == 1
